@relation twit_classification

@attribute 1person numeric
@attribute 2person numeric
@attribute 3person numeric
@attribute coord_conj numeric
@attribute past-tense numeric
@attribute future-tense numeric
@attribute commas numeric
@attribute colons-semicolons numeric
@attribute dashes numeric
@attribute paranthesis numeric
@attribute ellipses numeric
@attribute common-nouns numeric
@attribute proper-nouns numeric
@attribute adverbs numeric
@attribute wh-words numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute average-len-sent numeric
@attribute average-len-tokens numeric
@attribute number-sentences numeric
@attribute emoticons numeric
@attribute multipleexclaimation numeric
@attribute hashtags numeric
@attribute mentions numeric
@attribute numbers numeric
@attribute class {Popstars, News}

@data
0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,12.0,4.45454545455,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8.0,5.0,1,0,0,0,0,1,News
0,0,0,0,0,0,0,1,0,0,0,2,7,0,0,0,1,11.0,5.0,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,8.0,5.875,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,13.0,4.75,1,0,0,0,0,0,News
0,0,2,0,0,0,1,0,0,0,0,2,2,0,1,0,0,14.0,4.0,1,0,0,0,0,0,News
0,0,0,0,0,0,1,1,1,0,0,0,8,0,0,0,1,13.0,5.8,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,9.0,3.75,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,7.0,4.85714285714,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,6.0,4.83333333333,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,6.0,5.5,1,0,0,0,0,0,News
0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,9.0,4.55555555556,1,0,0,0,0,0,News
0,0,2,0,1,0,2,1,0,0,0,6,0,2,0,0,0,26.0,5.2380952381,1,0,0,1,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,6.0,6.83333333333,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,10.0,4.8,1,0,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,1,3,1,0,0,0,11.0,4.11111111111,1,0,0,0,0,1,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,11.0,4.81818181818,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4.0,5.75,1,0,0,0,0,0,News
0,0,0,1,1,0,1,0,0,0,0,0,5,1,0,0,0,12.0,5.0,1,0,0,0,0,0,News
0,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,10.0,5.66666666667,1,0,0,0,0,0,News
0,0,0,1,0,0,1,1,1,0,0,1,5,0,0,0,0,13.0,4.6,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,12.0,4.33333333333,1,0,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,9.0,4.0,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.5,5.16666666667,2,0,1,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10.0,5.0,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,7.0,5.71428571429,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,3.6,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,9.0,5.375,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,7.0,6.83333333333,1,0,0,0,0,1,News
0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,10.0,5.0,1,0,0,0,0,0,News
0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,9.0,4.85714285714,2,0,0,1,1,1,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,10.0,5.125,1,0,0,0,0,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,7.0,5.42857142857,1,0,0,0,0,0,News
0,0,0,1,0,0,0,1,0,0,0,4,3,0,0,0,0,15.0,6.1,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,13.0,5.44444444444,1,0,0,0,0,0,News
0,0,0,0,0,0,2,0,1,0,0,5,4,0,0,0,0,4.0,3.9,4,0,0,0,0,0,News
0,0,0,1,0,0,1,2,0,0,0,7,1,1,0,0,1,15.0,5.54545454545,1,0,0,0,0,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6.0,8.0,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3.66666666667,4.22222222222,3,0,0,0,0,0,News
0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,3.66666666667,4.77777777778,3,0,0,0,0,0,News
0,0,1,0,0,1,0,1,0,0,0,3,3,1,0,0,3,13.0,4.41666666667,1,0,0,0,0,0,News
0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0,10.0,5.2,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,9.0,5.88888888889,1,0,0,0,0,0,News
0,0,0,0,0,0,1,0,2,0,0,4,3,1,0,0,0,15.0,3.58333333333,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7.0,4.42857142857,1,0,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,10.0,5.42857142857,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8.0,4.14285714286,1,0,0,0,0,1,News
0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,8.0,5.0,1,0,0,0,0,0,News
0,0,0,0,0,0,2,1,0,0,0,1,6,0,0,0,0,12.0,6.25,1,0,0,0,0,0,News
0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,0,10.0,5.75,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6.0,6.16666666667,1,0,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,1,9.0,5.42857142857,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,12.0,4.4,1,0,0,0,0,1,News
0,0,1,1,0,0,1,0,0,0,0,5,1,2,0,0,0,12.0,4.5,2,0,0,0,1,0,News
0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,7.0,5.14285714286,1,0,0,0,0,0,News
0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,10.0,4.7,1,0,0,0,0,0,News
0,1,1,1,0,0,1,0,0,0,0,5,2,0,0,1,0,5.0,4.0,3,0,0,0,0,1,News
1,0,0,1,0,0,1,1,0,0,0,6,2,0,0,0,0,17.0,5.5,1,0,0,1,0,1,News
1,2,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,5.0,3.9375,4,0,1,1,0,0,News
0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,10.0,5.125,1,0,0,0,0,0,News
0,0,0,0,0,0,2,1,0,0,0,3,4,0,0,0,3,15.0,4.36363636364,1,0,0,0,0,1,News
0,0,0,0,0,0,1,1,0,0,0,6,2,0,0,0,4,20.0,4.05882352941,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,7.0,7.66666666667,1,0,0,0,0,1,News
0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,10.0,4.625,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,3.5,5.4,2,0,0,0,0,0,News
0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10.0,3.9,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,7.0,4.28571428571,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,7.0,5.14285714286,1,0,0,0,0,0,News
1,0,0,0,1,0,1,0,1,0,0,4,1,1,0,0,0,13.0,5.22222222222,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,9.0,6.125,1,0,0,0,0,0,News
0,0,0,0,0,0,1,1,0,0,0,2,5,0,0,0,0,13.0,4.63636363636,1,0,0,0,0,0,News
0,0,0,1,0,0,1,0,0,0,0,1,5,0,0,0,0,11.0,4.9,1,0,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,5.0,3.75,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,7.0,6.14285714286,1,0,0,0,0,0,News
0,1,0,0,0,0,1,0,0,0,0,4,3,0,0,1,0,4.66666666667,3.45454545455,3,0,0,0,0,0,News
0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7.0,7.14285714286,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8.0,4.75,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,10.0,5.44444444444,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,3.5,3.9,4,0,0,0,0,0,News
0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,1,7.0,5.42857142857,1,0,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,1,4,0,0,0,0,11.0,5.0,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.25,1,0,0,0,0,0,News
0,0,0,0,1,0,0,1,0,0,0,3,4,0,0,0,0,10.0,6.77777777778,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,8.0,4.5,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,7.0,7.85714285714,1,0,0,0,0,0,News
0,0,0,1,0,0,1,1,0,0,0,4,1,0,0,0,0,13.0,4.22222222222,1,0,0,0,0,1,News
0,0,0,0,0,0,1,1,0,0,0,2,6,0,0,0,0,14.0,6.7,1,0,0,0,0,2,News
0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,8.0,4.625,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,5.375,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,1,8.0,6.83333333333,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,1,0,0,2,6,0,0,0,0,12.0,4.8,1,0,0,0,0,0,News
0,0,0,1,1,0,1,0,0,0,0,1,5,0,0,0,0,11.0,4.9,1,0,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,11.0,4.9,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6.0,6.16666666667,1,0,0,0,0,0,News
0,0,0,0,0,0,1,1,0,0,0,5,1,0,0,0,1,12.0,7.3,1,0,0,0,1,0,News
0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,10.0,6.1,1,0,0,0,0,0,News
0,0,0,0,0,0,2,0,1,0,0,2,4,0,0,0,0,12.0,5.0,1,0,0,0,0,1,News
0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,10.0,5.28571428571,1,0,0,0,0,0,News
0,0,1,0,0,0,2,1,0,0,0,5,3,0,0,0,0,10.0,5.2,2,0,0,1,1,1,News
0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,12.0,4.7,1,0,0,0,0,0,News
0,0,0,0,0,0,1,0,0,1,0,2,3,0,0,0,0,11.0,5.875,1,0,0,0,0,0,News
0,0,0,0,3,0,1,0,0,0,0,3,1,1,0,0,0,18.0,4.6875,1,0,0,0,0,0,News
1,1,0,0,0,1,0,0,0,0,0,6,0,2,1,1,0,10.5,4.88235294118,2,0,1,1,0,0,News
0,0,0,0,0,0,0,0,2,0,0,1,6,0,0,0,0,12.0,5.3,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,6.0,4.66666666667,1,0,0,0,0,0,News
0,0,0,0,0,0,2,1,0,0,0,3,5,0,0,0,0,17.0,5.28571428571,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,9.0,5.11111111111,1,0,0,0,0,0,News
0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,9.0,4.88888888889,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,1,12.0,3.55555555556,1,0,0,0,0,1,News
0,0,0,1,0,0,0,1,0,0,0,2,4,0,0,0,0,11.0,5.1,1,0,0,0,0,0,News
0,0,1,0,0,0,1,0,0,0,0,1,5,0,0,0,0,12.0,4.90909090909,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5.0,5.11111111111,2,0,0,0,0,0,News
1,1,0,1,2,0,1,1,0,0,0,6,0,3,1,1,0,7.33333333333,4.75,3,0,1,1,0,0,News
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,11.0,6.0,1,0,0,1,0,0,News
0,0,0,0,0,0,1,2,0,0,0,1,5,2,0,0,1,17.0,5.36363636364,1,0,0,0,0,2,News
0,0,1,0,2,0,1,0,0,0,0,4,1,0,1,0,0,14.0,4.69230769231,1,0,0,0,0,0,News
0,0,0,0,0,0,1,1,0,0,0,1,7,1,0,0,0,16.0,4.64285714286,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,6.0,6.33333333333,1,0,0,0,0,0,News
0,0,0,1,0,0,1,0,0,0,0,1,6,0,0,0,0,12.0,4.27272727273,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,10.0,5.3,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,9.0,5.11111111111,1,0,0,0,0,0,News
0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,6.0,7.0,1,0,0,0,0,0,News
0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,7.0,4.33333333333,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,8.0,5.0,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,8.0,6.85714285714,1,0,0,0,0,0,News
0,0,1,0,1,0,0,2,0,0,0,1,4,0,0,0,0,13.0,4.54545454545,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,7.0,5.66666666667,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,7.0,5.71428571429,1,0,0,0,0,0,News
0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,9.0,5.625,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,6.0,5.83333333333,1,0,0,0,0,0,News
0,0,0,0,0,0,1,1,2,0,0,2,2,2,0,0,0,17.0,5.07692307692,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,5.0,6.0,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,7.0,5.42857142857,1,0,0,0,0,0,News
0,0,0,0,0,0,1,1,0,0,0,5,1,0,0,0,0,12.0,7.71428571429,1,0,0,0,0,3,News
0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,7.0,5.0,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8.0,4.5,1,0,0,0,0,0,News
0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,10.0,4.44444444444,1,0,0,0,0,0,News
0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,1,7.0,5.66666666667,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,9.0,8.0,1,0,0,0,0,0,News
0,0,1,0,1,0,2,0,0,0,0,6,1,0,0,0,0,21.0,5.06666666667,1,0,0,0,0,2,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,9.0,5.44444444444,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,9.0,5.55555555556,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,10.0,5.1,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,11.0,4.6,1,0,0,0,0,1,News
0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,13.0,4.5,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7.0,5.85714285714,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8.0,5.375,1,0,0,0,0,0,News
0,0,0,0,2,0,0,1,0,0,0,3,3,0,0,0,3,14.0,5.0,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.66666666667,1,0,0,0,0,0,News
0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,10.0,5.83333333333,1,0,0,0,0,2,News
1,0,1,1,0,0,0,1,1,0,0,6,4,0,1,0,1,13.0,3.54545454545,2,0,0,0,1,1,News
0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,10.0,7.625,1,0,0,0,0,0,News
0,0,0,1,1,0,1,0,0,0,0,3,2,1,0,0,0,13.0,4.5,1,0,0,0,0,0,News
0,0,0,0,1,0,0,1,0,0,0,1,6,0,0,0,0,11.0,6.1,1,0,0,0,0,0,News
0,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,11.0,5.1,1,0,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,0,13.0,5.66666666667,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,8.0,5.14285714286,1,0,0,0,0,0,News
0,0,0,0,0,0,1,1,1,0,0,5,4,0,0,0,0,12.0,4.76470588235,2,0,0,0,0,1,News
0,0,1,1,1,0,0,0,0,0,0,7,2,0,0,0,0,5.5,5.10526315789,4,0,0,1,0,0,News
0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,12.0,5.09090909091,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,8.0,5.625,1,0,0,0,0,0,News
0,0,0,0,1,0,0,1,0,0,0,5,5,0,0,0,3,17.0,5.13333333333,1,0,0,0,0,1,News
0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,8.0,5.5,1,0,0,0,0,1,News
0,0,0,0,3,0,1,1,0,0,0,0,3,0,0,0,0,12.0,3.625,1,0,0,0,0,2,News
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,7.2,1,0,0,0,0,0,News
1,1,0,1,1,0,0,0,0,2,0,3,1,2,0,0,1,10.0,4.14285714286,2,0,1,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4.0,5.75,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,1,12.0,4.18181818182,1,0,0,0,0,0,News
0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10.0,4.6,1,0,0,0,0,0,News
0,0,0,1,0,0,0,1,0,0,0,3,4,0,0,0,0,11.0,5.66666666667,1,0,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,4,2,0,0,0,0,10.0,5.0,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,5.5,4.0,2,0,1,0,0,2,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,7.0,6.42857142857,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7.0,5.14285714286,1,0,0,0,0,0,News
0,0,0,0,0,0,2,1,1,0,0,4,4,0,0,0,0,14.0,6.4,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,4,3,1,0,0,0,13.0,5.09090909091,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.0,5.83333333333,1,0,0,0,0,1,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,8.0,5.125,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,5.5,5.0,2,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,6.0,6.25,1,0,0,0,0,1,News
0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,6.0,5.8,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,0,13.0,4.90909090909,1,0,0,0,0,0,News
0,0,0,0,0,0,2,1,0,0,0,9,1,0,0,0,1,10.5,4.58823529412,2,0,1,0,1,0,News
0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,9.0,4.25,1,0,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,11.0,4.77777777778,1,0,0,0,0,1,News
0,0,0,0,0,0,1,1,0,0,0,0,7,1,0,0,0,14.0,5.25,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,12.0,5.90909090909,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,7.0,7.0,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,14.0,4.07692307692,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,7.0,5.85714285714,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8.0,6.125,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,10.0,4.375,1,0,0,0,0,1,News
1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,9.0,5.0,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,7.0,4.16666666667,1,0,0,0,0,0,News
0,0,0,1,1,0,0,1,0,0,0,1,2,0,0,0,0,10.0,5.22222222222,1,0,0,0,0,0,News
0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,11.0,5.66666666667,1,0,0,0,0,0,News
0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,8.0,4.875,1,0,0,0,0,0,News
0,0,1,1,0,0,0,1,0,0,0,3,3,0,0,0,0,11.0,5.8,1,0,0,0,0,0,News
0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,6.0,6.66666666667,1,0,0,0,0,0,News
0,0,2,0,1,0,1,0,0,0,0,5,3,1,0,0,1,27.0,4.5,1,0,0,0,0,1,News
0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,8.0,5.625,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,8.0,5.625,1,0,0,0,0,0,News
0,0,0,0,1,0,2,0,0,0,0,1,1,2,0,0,0,9.0,4.71428571429,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,8.0,4.57142857143,1,0,0,0,0,1,News
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5.0,6.4,1,0,0,0,0,0,News
0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,13.0,4.0,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,8.0,4.375,1,0,0,0,0,0,News
0,1,1,1,1,1,0,1,0,0,0,7,0,1,0,0,0,7.33333333333,4.75,3,0,0,0,1,1,News
0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,10.0,5.33333333333,1,0,0,0,0,0,News
0,0,0,1,0,0,2,0,0,0,0,1,4,1,0,0,0,14.0,5.16666666667,1,0,0,0,0,0,News
1,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,1,9.5,4.0,2,0,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,11.0,4.33333333333,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,6.0,1,0,0,0,0,0,News
0,0,0,0,0,1,1,1,0,0,0,2,5,1,0,0,3,13.0,5.54545454545,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,15.0,3.57142857143,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,1,14.0,4.66666666667,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,10.0,4.55555555556,1,0,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,8.0,6.375,1,0,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,9.0,5.0,1,0,0,0,0,0,News
1,0,0,1,0,0,1,1,0,0,0,7,1,1,0,0,0,23.0,4.42857142857,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,7.0,6.0,1,0,0,0,0,0,News
0,0,0,0,1,0,0,2,0,0,0,1,3,1,0,0,0,12.0,4.9,1,0,0,0,0,0,News
0,0,0,0,1,0,0,1,0,0,0,4,1,1,0,0,0,5.5,7.57142857143,2,0,0,1,1,1,News
0,0,0,0,0,0,0,1,1,0,0,4,4,0,0,0,1,5.25,4.35714285714,4,0,0,0,0,1,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,8.0,5.71428571429,1,0,0,0,0,1,News
0,0,0,0,0,0,2,0,0,0,0,1,3,1,0,0,0,11.0,4.0,1,0,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,8.0,5.375,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,12.0,5.0,1,0,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,12.0,5.66666666667,1,0,0,0,0,1,News
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7.0,6.42857142857,1,0,0,0,0,0,News
0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,9.0,5.28571428571,1,0,1,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7.0,7.14285714286,1,0,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,2,4,0,0,0,1,10.0,4.22222222222,1,0,0,0,0,0,News
0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,8.0,8.33333333333,1,0,0,0,0,2,News
0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,10.0,5.875,1,0,0,0,0,0,News
2,0,0,0,1,0,1,0,0,0,0,3,6,0,0,0,0,21.0,4.0,1,0,0,0,0,0,News
